year_0	year_1	year_2	year_3	year_4	year_5	year_6	year_7	runningTime	classification_0	classification_1	classification_2	classification_3	classification_4	genre0_0	genre0_1	genre0_2	genre0_3	genre0_4	genre0_5	genre1_0	genre1_1	genre1_2	genre1_3	genre1_4	genre1_5	genre1_6	cast0_0	cast0_1	cast0_2	cast0_3	cast0_4	cast0_5	cast0_6	cast0_7	cast0_8	cast0_9	cast0_10	cast0_11	cast0_12	company0_0	company0_1	company0_2	company0_3	company0_4	company0_5	company0_6	company0_7	company0_8	company0_9	company0_10	company0_11	company0_12	country0_0	country0_1	country0_2	country0_3	country0_4	country0_5	country0_6	country0_7	company1_0	company1_1	company1_2	company1_3	company1_4	company1_5	company1_6	company1_7	company1_8	company1_9	company1_10	company1_11	company1_12	cast1_0	cast1_1	cast1_2	cast1_3	cast1_4	cast1_5	cast1_6	cast1_7	cast1_8	cast1_9	cast1_10	cast1_11	cast1_12	cast1_13	cast2_0	cast2_1	cast2_2	cast2_3	cast2_4	cast2_5	cast2_6	cast2_7	cast2_8	cast2_9	cast2_10	cast2_11	cast2_12	cast2_13	cast3_0	cast3_1	cast3_2	cast3_3	cast3_4	cast3_5	cast3_6	cast3_7	cast3_8	cast3_9	cast3_10	cast3_11	cast3_12	cast3_13	cast4_0	cast4_1	cast4_2	cast4_3	cast4_4	cast4_5	cast4_6	cast4_7	cast4_8	cast4_9	cast4_10	cast4_11	cast4_12	cast4_13	director_0	director_1	director_2	director_3	director_4	director_5	director_6	director_7	director_8	director_9	director_10	director_11	director_12	income	imdbReviews	imdbRating	otherPrizes	oscar
0	0	0	1	1	0	0	0	0.4662448313814932	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0.2623693170635388	0.8537492294047311	0.8003582605532231	0.0	1.0
0	0	1	0	0	0	0	1	-0.05216492770590489	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	0	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	1	1	1	0	-0.1953755780624495	-0.12266944744615314	1.2137672782123095	0.0	1.0
0	0	1	0	1	0	1	1	2.3042430681459045	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0.10081058414160146	-0.20871797540567413	1.1310854746804926	0.0	1.0
0	0	1	1	0	0	0	1	2.0214741086436874	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	1	1	1	1	1	0	1	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	1	1	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	1	1	0	0	1	1	1	-0.25879779858645185	-0.1349384090434644	1.6271762958713958	0.0	1.0
0	0	1	1	0	0	0	0	0.4662448313814932	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	1	1	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0.13772013352032086	0.005173685053758167	0.4696310464259538	0.0	1.0
0	0	1	0	0	1	0	1	1.2674235499711084	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	2.8146559641014397	1.2113314310939352	0.5523128499577715	0.0	1.0
0	0	1	1	0	0	0	1	1.3616798698051809	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	0	1	1	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0.019291900438772824	-0.18955463110897283	0.4696310464259538	0.0	1.0
0	0	0	0	0	0	1	0	2.5163197877725674	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	-0.20030525748092992	0.4606588843539393	0.38694924289413685	0.0	1.0
0	0	1	1	0	0	1	1	0.8903982706348189	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	1	1	0	1	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0.2996569760249384	0.09243805605445414	0.9657218676168579	0.0	1.0
0	0	0	1	0	0	0	1	1.644448829307398	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	1	1	0	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	2.640421170845803	1.9578452419771848	0.5523128499577715	0.0	1.0
0	1	0	0	0	0	1	0	0.18347587187927605	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	-0.16467457783689599	-0.23572903387723218	0.38694924289413685	0.0	1.0
0	0	1	1	0	0	1	0	-0.19354940745701346	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	1	-0.07067641278589196	-0.19965441818964236	0.7176764570214063	0.0	1.0
0	0	1	1	0	0	1	1	0.27773219171334845	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	0.16064250131932958	1.4172924789893395	0.2215856358305022	0.0	1.0
0	0	1	0	0	0	1	0	-0.19354940745701346	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	-0.12387117977227254	-0.10588252363902116	-0.2745051853604011	0.0	1.0
0	0	1	0	1	1	1	0	-0.24067756737404966	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	1	1	1	0	1	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0.054389584470516714	-0.04105598330728184	0.13890383229868522	0.0	1.0
0	0	1	0	0	0	1	1	0.27773219171334845	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0.20528746679449214	0.6240930586046095	1.544494492339579	0.0	1.0
0	0	1	0	0	0	0	0	-0.570574686793303	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	1	-0.24825066236894247	0.5363727464634729	1.8752217064668482	0.0	1.0
0	1	0	1	1	1	1	0	0.5605011512155655	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	0	-0.2571482681634047	0.6109674803191976	1.544494492339579	0.0	1.0
0	0	0	1	1	0	0	1	0.08921955204520368	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	1.8434089408791205	0.30164595752572365	0.3042674393623199	0.0	1.0
0	0	0	1	1	1	1	0	1.1260390702199998	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	1	1	0	-0.09039533898251612	0.8129632219325882	0.9657218676168579	0.0	1.0
0	0	0	0	0	1	1	0	-0.6648310066273754	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	5.846834210156965	3.8577243413968656	1.0484036711486748	0.0	1.0
0	0	0	0	1	0	1	1	0.7490137908837103	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1	0	1	0	0	1	0	1	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	-0.0010335372073817597	0.019487473583954657	1.2964490817441265	0.0	1.0
0	1	0	0	0	1	0	0	-0.09929308762294109	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	-0.12778693492653798	-0.24165626870296025	-0.1918233818285841	0.0	1.0
0	0	0	0	1	1	1	0	2.3042430681459045	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	0	1	1	1	1	0	9.429169336321927	4.869568263220167	-0.026459774764949436	0.0	1.0
0	0	0	1	0	0	1	1	1.3616798698051809	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	0	1	0	0	1	0	1	15.286672894601516	9.555745121067071	1.7098580994032127	0.0	1.0
0	0	1	1	0	1	0	1	0.654757471049638	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1	0.3166851020987811	0.009746912856359554	1.544494492339579	0.0	1.0
0	0	1	1	0	0	1	0	0.7018856309666741	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	-0.2260776556552995	-0.06711371030337314	1.379130885275944	0.0	1.0
0	0	0	1	1	1	0	1	4.754907383831786	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0.2972334209146527	14.03419243204959	2.4539943311895684	0.0	1.0
0	0	0	0	0	1	1	0	-0.09929308762294109	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	1	0	1	0	0	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	-0.0411090751941904	0.3269990482138613	1.2964490817441265	0.0	1.0
0	0	0	0	0	0	0	1	1.5501925094733255	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	0	1	0	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	-0.16109187977696726	0.07576166343288351	1.0484036711486748	0.0	1.0
0	0	1	0	1	0	1	1	-1.1361126057977373	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	-0.2590484660440956	-0.21137072385914682	1.0484036711486748	0.0	1.0
0	0	0	1	1	0	0	0	1.1260390702199998	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.017845830250432987	0.333465122569201	1.2137672782123095	0.0	1.0
0	0	1	0	0	1	1	0	0.9846545904688913	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	-0.09688557334532878	-0.010867153250834616	1.379130885275944	0.0	1.0
0	0	0	1	1	1	1	0	1.4559361896392533	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	1	1	0	1	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	-0.12923102414920365	-0.1781561025979573	0.4696310464259538	0.0	1.0
0	0	0	1	1	1	0	0	0.3248603516303846	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1	1	0	0	0	1	1	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	4.19330230595562	1.9765250123370552	0.3042674393623199	0.0	1.0
0	0	1	1	0	0	0	0	1.5030643495562894	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	1.0036234452152852	11.551219879599136	2.205948920594116	0.0	1.0
0	0	0	1	0	0	0	1	0.654757471049638	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	0	0	0.3978922412994186	0.11654767090502641	0.4696310464259538	0.0	1.0
0	0	0	1	1	1	0	0	0.7490137908837103	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	1	1	0	1	0	5.092817589011316	4.454026271102223	0.8830400640850401	0.0	1.0
0	0	1	1	1	1	1	1	2.2571149082288686	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	1	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	1	1	-0.12598982835306455	2.7414837148108573	1.8752217064668482	0.0	1.0
0	0	0	0	1	1	1	0	2.5398838677310858	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	1	1	1	0	0	0	1	1	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	-0.052010433560344425	0.9873261671556381	1.544494492339579	0.0	1.0
